"SAMPLE","CASEID","IDHSPID","IDHSHID","HHID","HHNUM","PSU","STRATA","DOMAIN","PERWEIGHT","DVWEIGHT","URBAN","CLUSTERNO","DISTRICT","RESIDENT","ELECTRCHH","COOKFUEL","HUSJOB","EDUCLVL","SAMPLESTR","DHSID"
2884,"          21214  2","   2884       21214  2","   2884       21214","          21214",14,212,109,7,1.053978,,1,212,4,1,1,520,61,2,"2884","GH200300000212"
2884,"          21215  1","   2884       21215  1","   2884       21215","          21215",15,212,109,7,1.053978,,1,212,4,1,1,520,61,1,"2884","GH200300000212"
2884,"          21215  2","   2884       21215  2","   2884       21215","          21215",15,212,109,7,1.053978,,1,212,4,1,1,520,99,2,"2884","GH200300000212"
2884,"          21216  2","   2884       21216  2","   2884       21216","          21216",16,212,109,7,1.053978,,1,212,4,1,1,520,20,2,"2884","GH200300000212"
2884,"          21217  1","   2884       21217  1","   2884       21217","          21217",17,212,109,7,1.053978,,1,212,4,1,1,520,99,2,"2884","GH200300000212"
2884,"          21218  2","   2884       21218  2","   2884       21218","          21218",18,212,109,7,1.053978,,1,212,4,1,1,530,99,2,"2884","GH200300000212"
2884,"          213 1  1","   2884       213 1  1","   2884       213 1","          213 1",1,213,115,7,1.095143,,2,213,1,1,0,530,40,1,"2884","GH200300000213"
2884,"          213 2  2","   2884       213 2  2","   2884       213 2","          213 2",2,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          213 3  2","   2884       213 3  2","   2884       213 3","          213 3",3,213,115,7,1.095143,,2,213,1,1,0,530,32,0,"2884","GH200300000213"
2884,"          213 3  4","   2884       213 3  4","   2884       213 3","          213 3",3,213,115,7,1.095143,,2,213,1,1,0,530,99,2,"2884","GH200300000213"
2884,"          213 4  2","   2884       213 4  2","   2884       213 4","          213 4",4,213,115,7,1.095143,,2,213,1,1,0,530,40,1,"2884","GH200300000213"
2884,"          213 5  1","   2884       213 5  1","   2884       213 5","          213 5",5,213,115,7,1.095143,,2,213,1,1,0,530,32,2,"2884","GH200300000213"
2884,"          213 6  2","   2884       213 6  2","   2884       213 6","          213 6",6,213,115,7,1.095143,,2,213,1,1,0,530,40,1,"2884","GH200300000213"
2884,"          213 7  1","   2884       213 7  1","   2884       213 7","          213 7",7,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          213 8  2","   2884       213 8  2","   2884       213 8","          213 8",8,213,115,7,1.095143,,2,213,1,1,0,530,40,1,"2884","GH200300000213"
2884,"          213 9  2","   2884       213 9  2","   2884       213 9","          213 9",9,213,115,7,1.095143,,2,213,1,1,0,530,40,0,"2884","GH200300000213"
2884,"          213 9  4","   2884       213 9  4","   2884       213 9","          213 9",9,213,115,7,1.095143,,2,213,1,1,0,530,99,1,"2884","GH200300000213"
2884,"          21310  2","   2884       21310  2","   2884       21310","          21310",10,213,115,7,1.095143,,2,213,1,1,0,530,61,1,"2884","GH200300000213"
2884,"          21311  2","   2884       21311  2","   2884       21311","          21311",11,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          21311  3","   2884       21311  3","   2884       21311","          21311",11,213,115,7,1.095143,,2,213,1,1,0,530,99,2,"2884","GH200300000213"
2884,"          21312  2","   2884       21312  2","   2884       21312","          21312",12,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          21313  2","   2884       21313  2","   2884       21313","          21313",13,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          21314  2","   2884       21314  2","   2884       21314","          21314",14,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          21315  2","   2884       21315  2","   2884       21315","          21315",15,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          21316  1","   2884       21316  1","   2884       21316","          21316",16,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          21316  3","   2884       21316  3","   2884       21316","          21316",16,213,115,7,1.095143,,2,213,1,1,0,530,99,2,"2884","GH200300000213"
2884,"          21317  1","   2884       21317  1","   2884       21317","          21317",17,213,115,7,1.095143,,2,213,1,1,0,530,40,1,"2884","GH200300000213"
2884,"          21318  1","   2884       21318  1","   2884       21318","          21318",18,213,115,7,1.095143,,2,213,1,1,0,530,40,2,"2884","GH200300000213"
2884,"          21320  1","   2884       21320  1","   2884       21320","          21320",20,213,115,7,1.095143,,2,213,1,1,1,530,61,2,"2884","GH200300000213"
2884,"          214 1  5","   2884       214 1  5","   2884       214 1","          214 1",1,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          214 2  2","   2884       214 2  2","   2884       214 2","          214 2",2,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          214 3  2","   2884       214 3  2","   2884       214 3","          214 3",3,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          214 5  2","   2884       214 5  2","   2884       214 5","          214 5",5,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          214 6  2","   2884       214 6  2","   2884       214 6","          214 6",6,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          214 7  3","   2884       214 7  3","   2884       214 7","          214 7",7,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          214 8  2","   2884       214 8  2","   2884       214 8","          214 8",8,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          21410  2","   2884       21410  2","   2884       21410","          21410",10,214,29,9,0.266256,,2,214,5,1,0,530,40,1,"2884","GH200300000214"
2884,"          21411  2","   2884       21411  2","   2884       21411","          21411",11,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          21412  3","   2884       21412  3","   2884       21412","          21412",12,214,29,9,0.266256,,2,214,5,1,0,520,99,0,"2884","GH200300000214"
2884,"          21412  5","   2884       21412  5","   2884       21412","          21412",12,214,29,9,0.266256,,2,214,5,1,0,520,40,0,"2884","GH200300000214"
2884,"          21413  2","   2884       21413  2","   2884       21413","          21413",13,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          21415  3","   2884       21415  3","   2884       21415","          21415",15,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          21416  2","   2884       21416  2","   2884       21416","          21416",16,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          21418  2","   2884       21418  2","   2884       21418","          21418",18,214,29,9,0.266256,,2,214,5,1,0,530,40,1,"2884","GH200300000214"
2884,"          21419  2","   2884       21419  2","   2884       21419","          21419",19,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          21420  2","   2884       21420  2","   2884       21420","          21420",20,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          21420  5","   2884       21420  5","   2884       21420","          21420",20,214,29,9,0.266256,,2,214,5,1,0,530,40,0,"2884","GH200300000214"
2884,"          215 1  2","   2884       215 1  2","   2884       215 1","          215 1",1,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          215 2  2","   2884       215 2  2","   2884       215 2","          215 2",2,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          215 4  2","   2884       215 4  2","   2884       215 4","          215 4",4,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          215 5  2","   2884       215 5  2","   2884       215 5","          215 5",5,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          215 8  2","   2884       215 8  2","   2884       215 8","          215 8",8,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          21510  2","   2884       21510  2","   2884       21510","          21510",10,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          21511  2","   2884       21511  2","   2884       21511","          21511",11,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          21511  7","   2884       21511  7","   2884       21511","          21511",11,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          21512  2","   2884       21512  2","   2884       21512","          21512",12,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          21515  3","   2884       21515  3","   2884       21515","          21515",15,215,103,8,0.751991,,2,215,2,1,0,530,99,2,"2884","GH200300000215"
2884,"          21515  8","   2884       21515  8","   2884       21515","          21515",15,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          21517  2","   2884       21517  2","   2884       21517","          21517",17,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          21519  2","   2884       21519  2","   2884       21519","          21519",19,215,103,8,0.751991,,2,215,2,1,0,530,40,0,"2884","GH200300000215"
2884,"          216 1  2","   2884       216 1  2","   2884       216 1","          216 1",1,216,40,5,0.554566,,2,216,14,1,0,530,40,0,"2884","GH200300000216"
2884,"          216 1  3","   2884       216 1  3","   2884       216 1","          216 1",1,216,40,5,0.554566,,2,216,14,1,0,530,99,2,"2884","GH200300000216"
2884,"          216 5  2","   2884       216 5  2","   2884       216 5","          216 5",5,216,40,5,0.554566,,2,216,14,1,0,530,40,0,"2884","GH200300000216"
2884,"          216 7  2","   2884       216 7  2","   2884       216 7","          216 7",7,216,40,5,0.554566,,2,216,14,1,0,530,40,0,"2884","GH200300000216"
2884,"          216 9  2","   2884       216 9  2","   2884       216 9","          216 9",9,216,40,5,0.554566,,2,216,14,1,0,530,40,0,"2884","GH200300000216"
2884,"          21613  2","   2884       21613  2","   2884       21613","          21613",13,216,40,5,0.554566,,2,216,14,1,0,530,40,1,"2884","GH200300000216"
2884,"          21613  3","   2884       21613  3","   2884       21613","          21613",13,216,40,5,0.554566,,2,216,14,1,0,530,99,2,"2884","GH200300000216"
2884,"          21614  3","   2884       21614  3","   2884       21614","          21614",14,216,40,5,0.554566,,2,216,14,1,0,530,40,2,"2884","GH200300000216"
2884,"          21619  1","   2884       21619  1","   2884       21619","          21619",19,216,40,5,0.554566,,2,216,14,1,0,530,40,2,"2884","GH200300000216"
2884,"          21620  2","   2884       21620  2","   2884       21620","          21620",20,216,40,5,0.554566,,2,216,14,1,0,530,40,2,"2884","GH200300000216"
2884,"          217 1  2","   2884       217 1  2","   2884       217 1","          217 1",1,217,158,8,0.607802,,2,217,13,1,0,530,40,1,"2884","GH200300000217"
2884,"          217 2  2","   2884       217 2  2","   2884       217 2","          217 2",2,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          217 3  2","   2884       217 3  2","   2884       217 3","          217 3",3,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          217 4  2","   2884       217 4  2","   2884       217 4","          217 4",4,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          217 4  5","   2884       217 4  5","   2884       217 4","          217 4",4,217,158,8,0.607802,,2,217,13,1,0,530,99,1,"2884","GH200300000217"
2884,"          217 6  2","   2884       217 6  2","   2884       217 6","          217 6",6,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          217 6  3","   2884       217 6  3","   2884       217 6","          217 6",6,217,158,8,0.607802,,2,217,13,1,0,530,99,0,"2884","GH200300000217"
2884,"          217 8  2","   2884       217 8  2","   2884       217 8","          217 8",8,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          21711  2","   2884       21711  2","   2884       21711","          21711",11,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          21711  3","   2884       21711  3","   2884       21711","          21711",11,217,158,8,0.607802,,2,217,13,1,0,530,99,1,"2884","GH200300000217"
2884,"          21712  5","   2884       21712  5","   2884       21712","          21712",12,217,158,8,0.607802,,2,217,13,1,0,530,99,0,"2884","GH200300000217"
2884,"          21712  7","   2884       21712  7","   2884       21712","          21712",12,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          21714  2","   2884       21714  2","   2884       21714","          21714",14,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          21715  2","   2884       21715  2","   2884       21715","          21715",15,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          21715  6","   2884       21715  6","   2884       21715","          21715",15,217,158,8,0.607802,,2,217,13,1,0,530,99,1,"2884","GH200300000217"
2884,"          21717  2","   2884       21717  2","   2884       21717","          21717",17,217,158,8,0.607802,,2,217,13,1,0,530,98,0,"2884","GH200300000217"
2884,"          21718  2","   2884       21718  2","   2884       21718","          21718",18,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          21719  2","   2884       21719  2","   2884       21719","          21719",19,217,158,8,0.607802,,2,217,13,1,0,530,40,0,"2884","GH200300000217"
2884,"          218 1  4","   2884       218 1  4","   2884       218 1","          218 1",1,218,58,3,0.973738,,1,218,1,1,1,220,99,3,"2884","GH200300000218"
2884,"          218 1  5","   2884       218 1  5","   2884       218 1","          218 1",1,218,58,3,0.973738,,1,218,1,1,1,220,99,2,"2884","GH200300000218"
2884,"          218 1  8","   2884       218 1  8","   2884       218 1","          218 1",1,218,58,3,0.973738,,1,218,1,1,1,220,99,2,"2884","GH200300000218"
2884,"          218 2  2","   2884       218 2  2","   2884       218 2","          218 2",2,218,58,3,0.973738,,1,218,1,1,1,520,61,2,"2884","GH200300000218"
2884,"          218 8  3","   2884       218 8  3","   2884       218 8","          218 8",8,218,58,3,0.973738,,1,218,1,1,1,520,99,2,"2884","GH200300000218"
2884,"          218 8  7","   2884       218 8  7","   2884       218 8","          218 8",8,218,58,3,0.973738,,1,218,1,1,1,520,99,2,"2884","GH200300000218"
2884,"          218 9  7","   2884       218 9  7","   2884       218 9","          218 9",9,218,58,3,0.973738,,1,218,1,1,1,100,99,1,"2884","GH200300000218"
2884,"          21811  1","   2884       21811  1","   2884       21811","          21811",11,218,58,3,0.973738,,1,218,1,1,1,520,31,2,"2884","GH200300000218"
2884,"          21814  2","   2884       21814  2","   2884       21814","          21814",14,218,58,3,0.973738,,1,218,1,1,1,520,61,1,"2884","GH200300000218"
2884,"          21817  1","   2884       21817  1","   2884       21817","          21817",17,218,58,3,0.973738,,1,218,1,1,0,410,40,2,"2884","GH200300000218"
